"","Invoice No.","Stock Code","Description","Quantity","Invoice Date","Unit Price","Customer ID","Country"
"7943","573289","22505","MEMO BOARD COTTAGE DESIGN",4,2011-10-28 14:44:00,4.95,12705,"Germany"
"7944","573289","23375","50'S CHRISTMAS PAPER GIFT BAG",10,2011-10-28 14:44:00,0.82,12705,"Germany"
"7945","573289","23437","50'S CHRISTMAS GIFT BAG LARGE",12,2011-10-28 14:44:00,1.25,12705,"Germany"
"7946","573289","16169E","WRAP 50'S  CHRISTMAS",25,2011-10-28 14:44:00,0.42,12705,"Germany"
"7947","573289","22704","WRAP RED APPLES",25,2011-10-28 14:44:00,0.42,12705,"Germany"
"7948","573289","22986","WRAP GINGHAM ROSE",25,2011-10-28 14:44:00,0.42,12705,"Germany"
"7949","573289","23545","WRAP RED VINTAGE DOILY",25,2011-10-28 14:44:00,0.42,12705,"Germany"
"7950","573289","22076","6 RIBBONS EMPIRE",12,2011-10-28 14:44:00,1.65,12705,"Germany"
"7951","573289","22077","6 RIBBONS RUSTIC CHARM",12,2011-10-28 14:44:00,1.95,12705,"Germany"
"7952","573289","85049E","SCANDINAVIAN REDS RIBBONS",12,2011-10-28 14:44:00,1.25,12705,"Germany"
"7953","573289","85049C","ROMANTIC PINKS RIBBONS",12,2011-10-28 14:44:00,1.25,12705,"Germany"
"7954","573289","85049G","CHOCOLATE BOX RIBBONS",12,2011-10-28 14:44:00,1.25,12705,"Germany"
"7955","573289","85049H","URBAN BLACK RIBBONS",12,2011-10-28 14:44:00,1.25,12705,"Germany"
"7956","573289","POST","POSTAGE",4,2011-10-28 14:44:00,18,12705,"Germany"
"7957","573289","23566","EGG CUP MILKMAID HEIDI",12,2011-10-28 14:44:00,1.25,12705,"Germany"
"7958","573289","23564","EGG CUP MILKMAID INGRID",12,2011-10-28 14:44:00,1.25,12705,"Germany"
"7959","573289","23459","DOLLY CABINET 2 DRAWERS",2,2011-10-28 14:44:00,12.5,12705,"Germany"
"7960","573289","22728","ALARM CLOCK BAKELIKE PINK",8,2011-10-28 14:44:00,3.75,12705,"Germany"
"7961","573289","22730","ALARM CLOCK BAKELIKE IVORY",8,2011-10-28 14:44:00,3.75,12705,"Germany"
"7962","573289","22727","ALARM CLOCK BAKELIKE RED",8,2011-10-28 14:44:00,3.75,12705,"Germany"
"7963","573289","22725","ALARM CLOCK BAKELIKE CHOCOLATE",8,2011-10-28 14:44:00,3.75,12705,"Germany"
"7964","573289","22726","ALARM CLOCK BAKELIKE GREEN",8,2011-10-28 14:44:00,3.75,12705,"Germany"
"7965","573417","16016","LARGE CHINESE STYLE SCISSOR",10,2011-10-31 08:56:00,0.85,12581,"Germany"
"7966","573417","16169E","WRAP 50'S  CHRISTMAS",25,2011-10-31 08:56:00,0.42,12581,"Germany"
"7967","573417","23434","3 RAFFIA RIBBONS 50'S CHRISTMAS",10,2011-10-31 08:56:00,0.79,12581,"Germany"
"7968","573417","23263","SET OF 3 WOODEN HEART DECORATIONS",12,2011-10-31 08:56:00,1.25,12581,"Germany"
"7969","573417","23266","SET OF 3 WOODEN STOCKING DECORATION",12,2011-10-31 08:56:00,1.25,12581,"Germany"
"7970","573417","23265","SET OF 3 WOODEN TREE DECORATIONS",12,2011-10-31 08:56:00,1.25,12581,"Germany"
"7971","573417","23414","ZINC BOX SIGN HOME",1,2011-10-31 08:56:00,9.95,12581,"Germany"
"7972","573417","23090","VINTAGE GLASS T-LIGHT HOLDER",12,2011-10-31 08:56:00,0.83,12581,"Germany"
"7973","573417","23037","CANDLE HOLDER SILVER MADELINE",12,2011-10-31 08:56:00,1.65,12581,"Germany"
"7974","573417","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2011-10-31 08:56:00,2.95,12581,"Germany"
"7975","573417","84836","ZINC METAL HEART DECORATION",12,2011-10-31 08:56:00,1.25,12581,"Germany"
"7976","573417","84832","ZINC WILLIE WINKIE  CANDLE STICK",12,2011-10-31 08:56:00,0.85,12581,"Germany"
"7977","573417","20846","ZINC HEART LATTICE T-LIGHT HOLDER",12,2011-10-31 08:56:00,1.25,12581,"Germany"
"7978","573417","22908","PACK OF 20 NAPKINS RED APPLES",12,2011-10-31 08:56:00,0.85,12581,"Germany"
"7979","573417","POST","POSTAGE",1,2011-10-31 08:56:00,18,12581,"Germany"
"7980","573424","21986","PACK OF 12 PINK POLKADOT TISSUES",144,2011-10-31 10:05:00,0.39,12720,"Germany"
"7981","573424","85099B","JUMBO BAG RED RETROSPOT",10,2011-10-31 10:05:00,2.08,12720,"Germany"
"7982","573430","23569","TRADTIONAL ALPHABET STAMP SET",4,2011-10-31 10:38:00,4.95,13813,"Germany"
"7983","573430","22189","CREAM HEART CARD HOLDER",8,2011-10-31 10:38:00,3.95,13813,"Germany"
"7984","573430","21672","WHITE SPOT RED CERAMIC DRAWER KNOB",12,2011-10-31 10:38:00,1.45,13813,"Germany"
"7985","573430","23035","DRAWER KNOB CERAMIC IVORY",6,2011-10-31 10:38:00,1.45,13813,"Germany"
"7986","573430","23247","BISCUIT TIN 50'S CHRISTMAS",6,2011-10-31 10:38:00,2.89,13813,"Germany"
"7987","573430","21217","RED RETROSPOT ROUND CAKE TINS",2,2011-10-31 10:38:00,9.95,13813,"Germany"
"7988","573430","85014B","RED RETROSPOT UMBRELLA",3,2011-10-31 10:38:00,5.95,13813,"Germany"
"7989","573430","22558","CLOTHES PEGS RETROSPOT PACK 24",12,2011-10-31 10:38:00,1.65,13813,"Germany"
"7990","573430","22628","PICNIC BOXES SET OF 3 RETROSPOT",4,2011-10-31 10:38:00,4.95,13813,"Germany"
"7991","573430","22505","MEMO BOARD COTTAGE DESIGN",4,2011-10-31 10:38:00,4.95,13813,"Germany"
"7992","573430","22507","MEMO BOARD RETROSPOT  DESIGN",4,2011-10-31 10:38:00,4.95,13813,"Germany"
"7993","573430","22333","RETROSPOT PARTY BAG + STICKER SET",8,2011-10-31 10:38:00,1.65,13813,"Germany"
"7994","573430","22138","BAKING SET 9 PIECE RETROSPOT",3,2011-10-31 10:38:00,4.95,13813,"Germany"
"7995","573430","22139","RETROSPOT TEA SET CERAMIC 11 PC",3,2011-10-31 10:38:00,4.95,13813,"Germany"
"7996","573430","21880","RED RETROSPOT TAPE",12,2011-10-31 10:38:00,0.65,13813,"Germany"
"7997","573430","85053","FRENCH ENAMEL CANDLEHOLDER",6,2011-10-31 10:38:00,2.1,13813,"Germany"
"7998","573430","20679","EDWARDIAN PARASOL RED",3,2011-10-31 10:38:00,5.95,13813,"Germany"
"7999","573430","15056BL","EDWARDIAN PARASOL BLACK",6,2011-10-31 10:38:00,5.95,13813,"Germany"
"8000","573430","23240","SET OF 4 KNICK KNACK TINS DOILY",6,2011-10-31 10:38:00,4.15,13813,"Germany"
"8001","573430","POST","POSTAGE",3,2011-10-31 10:38:00,18,13813,"Germany"
"8002","573629","21108","FAIRY CAKE FLANNEL ASSORTED COLOUR",18,2011-10-31 15:30:00,0.79,12522,"Germany"
"8003","573629","22163","HEART STRING MEMO HOLDER HANGING",24,2011-10-31 15:30:00,0.79,12522,"Germany"
"8004","573629","22508","DOORSTOP RETROSPOT HEART",4,2011-10-31 15:30:00,3.75,12522,"Germany"
"8005","573629","22734","SET OF 6 RIBBONS VINTAGE CHRISTMAS",6,2011-10-31 15:30:00,2.89,12522,"Germany"
"8006","573629","23273","HEART T-LIGHT HOLDER WILLIE WINKIE",12,2011-10-31 15:30:00,1.65,12522,"Germany"
"8007","573629","POST","POSTAGE",1,2011-10-31 15:30:00,18,12522,"Germany"
"8008","C574061","22779","WOODEN OWLS LIGHT GARLAND",-12,2011-11-02 14:18:00,4.25,12474,"Germany"
"8009","574071","23079","TOADSTOOL BEDSIDE LIGHT",2,2011-11-02 14:57:00,8.95,12654,"Germany"
"8010","574071","23439","HAND WARMER RED LOVE HEART",12,2011-11-02 14:57:00,2.1,12654,"Germany"
"8011","574071","22867","HAND WARMER BIRD DESIGN",12,2011-11-02 14:57:00,2.1,12654,"Germany"
"8012","574071","22138","BAKING SET 9 PIECE RETROSPOT",3,2011-11-02 14:57:00,4.95,12654,"Germany"
"8013","574071","22720","SET OF 3 CAKE TINS PANTRY DESIGN",3,2011-11-02 14:57:00,4.95,12654,"Germany"
"8014","574071","22423","REGENCY CAKESTAND 3 TIER",1,2011-11-02 14:57:00,12.75,12654,"Germany"
"8015","574071","23031","DRAWER KNOB CRACKLE GLAZE PINK",6,2011-11-02 14:57:00,1.65,12654,"Germany"
"8016","574071","23032","DRAWER KNOB CRACKLE GLAZE IVORY",6,2011-11-02 14:57:00,1.65,12654,"Germany"
"8017","574071","84832","ZINC WILLIE WINKIE  CANDLE STICK",12,2011-11-02 14:57:00,0.85,12654,"Germany"
"8018","574071","POST","POSTAGE",1,2011-11-02 14:57:00,18,12654,"Germany"
"8019","574071","23084","RABBIT NIGHT LIGHT",6,2011-11-02 14:57:00,2.08,12654,"Germany"
"8020","574097","22621","TRADITIONAL KNITTING NANCY",12,2011-11-03 09:56:00,1.65,12471,"Germany"
"8021","574097","23347","I LOVE LONDON BEAKER",12,2011-11-03 09:56:00,1.25,12471,"Germany"
"8022","574097","23346","SPACEBOY BEAKER",12,2011-11-03 09:56:00,1.25,12471,"Germany"
"8023","574097","23392","SPACEBOY ROCKET LOLLY MAKERS",6,2011-11-03 09:56:00,2.08,12471,"Germany"
"8024","574097","22551","PLASTERS IN TIN SPACEBOY",12,2011-11-03 09:56:00,1.65,12471,"Germany"
"8025","574097","23108","SET OF 10 LED DOLLY LIGHTS",4,2011-11-03 09:56:00,6.25,12471,"Germany"
"8026","574097","23289","DOLLY GIRL CHILDRENS BOWL",8,2011-11-03 09:56:00,1.25,12471,"Germany"
"8027","574097","23291","DOLLY GIRL CHILDRENS CUP",8,2011-11-03 09:56:00,1.25,12471,"Germany"
"8028","574097","23345","DOLLY GIRL BEAKER",12,2011-11-03 09:56:00,1.25,12471,"Germany"
"8029","574097","23254","CHILDRENS CUTLERY DOLLY GIRL",4,2011-11-03 09:56:00,4.15,12471,"Germany"
"8030","574097","23256","CHILDRENS CUTLERY SPACEBOY",4,2011-11-03 09:56:00,4.15,12471,"Germany"
"8031","574097","23319","BOX OF 6 MINI 50'S CRACKERS",24,2011-11-03 09:56:00,2.49,12471,"Germany"
"8032","574097","22419","LIPSTICK PEN RED",48,2011-11-03 09:56:00,0.42,12471,"Germany"
"8033","574097","23113","PANTRY CHOPPING BOARD",6,2011-11-03 09:56:00,4.95,12471,"Germany"
"8034","574097","23388","WOODLAND MINI BACKPACK",4,2011-11-03 09:56:00,4.15,12471,"Germany"
"8035","574097","23174","REGENCY SUGAR BOWL GREEN",4,2011-11-03 09:56:00,4.15,12471,"Germany"
"8036","574097","23245","SET OF 3 REGENCY CAKE TINS",32,2011-11-03 09:56:00,4.15,12471,"Germany"
"8037","574097","23100","SILVER BELLS TABLE DECORATION",12,2011-11-03 09:56:00,1.25,12471,"Germany"
"8038","574097","23101","SILVER STARS TABLE DECORATION",12,2011-11-03 09:56:00,0.83,12471,"Germany"
"8039","574097","23102","SILVER HEARTS TABLE DECORATION",12,2011-11-03 09:56:00,0.83,12471,"Germany"
"8040","574097","23559","WOODLAND BUNNIES LOLLY MAKERS",18,2011-11-03 09:56:00,2.08,12471,"Germany"
"8041","574097","23368","SET 12 COLOUR PENCILS DOLLY GIRL",16,2011-11-03 09:56:00,0.65,12471,"Germany"
"8042","574097","23240","SET OF 4 KNICK KNACK TINS DOILY",6,2011-11-03 09:56:00,4.15,12471,"Germany"
"8043","574097","23198","PANTRY MAGNETIC  SHOPPING LIST",12,2011-11-03 09:56:00,1.45,12471,"Germany"
"8044","574097","23155","KNICKERBOCKERGLORY MAGNET ASSORTED",36,2011-11-03 09:56:00,0.83,12471,"Germany"
"8045","574097","23475","WOODLAND SMALL PINK FELT HEART",12,2011-11-03 09:56:00,0.83,12471,"Germany"
"8046","574097","23474","WOODLAND SMALL BLUE FELT HEART",12,2011-11-03 09:56:00,0.83,12471,"Germany"
"8047","574097","23473","WOODLAND SMALL RED FELT HEART",12,2011-11-03 09:56:00,0.83,12471,"Germany"
"8048","574097","POST","POSTAGE",5,2011-11-03 09:56:00,18,12471,"Germany"
"8049","574255","22222","CAKE PLATE LOVEBIRD WHITE",3,2011-11-03 13:44:00,4.95,12569,"Germany"
"8050","574255","21207","SKULL AND CROSSBONES  GARLAND",12,2011-11-03 13:44:00,1.65,12569,"Germany"
"8051","574255","21874","GIN AND TONIC MUG",12,2011-11-03 13:44:00,1.65,12569,"Germany"
"8052","574255","21206","STRAWBERRY HONEYCOMB  GARLAND",12,2011-11-03 13:44:00,1.65,12569,"Germany"
"8053","574255","POST","POSTAGE",1,2011-11-03 13:44:00,18,12569,"Germany"
"8054","C574347","23427","STOOL HOME SWEET HOME",-1,2011-11-04 10:28:00,10.4,12500,"Germany"
"8055","C574347","23395","BELLE JARDINIERE CUSHION COVER",-3,2011-11-04 10:28:00,3.75,12500,"Germany"
"8056","574653","22079","RIBBON REEL HEARTS DESIGN",10,2011-11-06 11:30:00,1.65,12619,"Germany"
"8057","574653","22082","RIBBON REEL STRIPES DESIGN",20,2011-11-06 11:30:00,1.65,12619,"Germany"
"8058","574653","22080","RIBBON REEL POLKADOTS",10,2011-11-06 11:30:00,1.65,12619,"Germany"
"8059","574653","22737","RIBBON REEL CHRISTMAS PRESENT",20,2011-11-06 11:30:00,1.65,12619,"Germany"
"8060","574653","22739","RIBBON REEL CHRISTMAS SOCK BAUBLE",20,2011-11-06 11:30:00,1.65,12619,"Germany"
"8061","574653","23294","SET OF 6 SNACK LOAF BAKING CASES",128,2011-11-06 11:30:00,0.72,12619,"Germany"
"8062","574653","23308","SET OF 60 VINTAGE LEAF CAKE CASES",48,2011-11-06 11:30:00,0.55,12619,"Germany"
"8063","574653","21212","PACK OF 72 RETROSPOT CAKE CASES",48,2011-11-06 11:30:00,0.55,12619,"Germany"
"8064","574653","23309","SET OF 60 I LOVE LONDON CAKE CASES",48,2011-11-06 11:30:00,0.55,12619,"Germany"
"8065","574653","21977","PACK OF 60 PINK PAISLEY CAKE CASES",48,2011-11-06 11:30:00,0.55,12619,"Germany"
"8066","574653","21976","PACK OF 60 MUSHROOM CAKE CASES",48,2011-11-06 11:30:00,0.55,12619,"Germany"
"8067","574653","POST","POSTAGE",2,2011-11-06 11:30:00,18,12619,"Germany"
"8068","574653","22732","3D VINTAGE CHRISTMAS STICKERS",36,2011-11-06 11:30:00,1.25,12619,"Germany"
"8069","574653","22733","3D TRADITIONAL CHRISTMAS STICKERS",36,2011-11-06 11:30:00,1.25,12619,"Germany"
"8070","574679","22554","PLASTERS IN TIN WOODLAND ANIMALS",36,2011-11-06 12:38:00,1.65,12645,"Germany"
"8071","574679","22556","PLASTERS IN TIN CIRCUS PARADE",36,2011-11-06 12:38:00,1.65,12645,"Germany"
"8072","574679","22993","SET OF 4 PANTRY JELLY MOULDS",24,2011-11-06 12:38:00,1.25,12645,"Germany"
"8073","574679","23392","SPACEBOY ROCKET LOLLY MAKERS",6,2011-11-06 12:38:00,2.08,12645,"Germany"
"8074","574679","21264","WHITE GOOSE FEATHER TREE 60CM",12,2011-11-06 12:38:00,1.95,12645,"Germany"
"8075","574679","23348","CHILDRENS TOY COOKING UTENSIL SET",12,2011-11-06 12:38:00,2.08,12645,"Germany"
"8076","574679","22139","RETROSPOT TEA SET CERAMIC 11 PC",12,2011-11-06 12:38:00,4.95,12645,"Germany"
"8077","574679","22551","PLASTERS IN TIN SPACEBOY",36,2011-11-06 12:38:00,1.65,12645,"Germany"
"8078","574679","84375","SET OF 20 KIDS COOKIE CUTTERS",12,2011-11-06 12:38:00,2.1,12645,"Germany"
"8079","574679","22964","3 PIECE SPACEBOY COOKIE CUTTER SET",6,2011-11-06 12:38:00,2.1,12645,"Germany"
"8080","574679","21918","SET 12 KIDS COLOUR  CHALK STICKS",24,2011-11-06 12:38:00,0.42,12645,"Germany"
"8081","574679","20719","WOODLAND CHARLOTTE BAG",20,2011-11-06 12:38:00,0.85,12645,"Germany"
"8082","574679","23204","CHARLOTTE BAG APPLES DESIGN",20,2011-11-06 12:38:00,0.85,12645,"Germany"
"8083","574679","POST","POSTAGE",3,2011-11-06 12:38:00,18,12645,"Germany"
"8084","574713","23489","VINTAGE BELLS GARLAND",6,2011-11-06 14:26:00,2.89,12628,"Germany"
"8085","574713","23582","VINTAGE DOILY JUMBO BAG RED",10,2011-11-06 14:26:00,2.08,12628,"Germany"
"8086","574713","23077","DOUGHNUT LIP GLOSS",40,2011-11-06 14:26:00,1.25,12628,"Germany"
"8087","574713","23245","SET OF 3 REGENCY CAKE TINS",4,2011-11-06 14:26:00,4.95,12628,"Germany"
"8088","574713","22989","SET 2 PANTRY DESIGN TEA TOWELS",6,2011-11-06 14:26:00,3.25,12628,"Germany"
"8089","574713","23234","BISCUIT TIN VINTAGE CHRISTMAS",6,2011-11-06 14:26:00,2.89,12628,"Germany"
"8090","574713","23247","BISCUIT TIN 50'S CHRISTMAS",6,2011-11-06 14:26:00,2.89,12628,"Germany"
"8091","574713","22654","DELUXE SEWING KIT",3,2011-11-06 14:26:00,5.95,12628,"Germany"
"8092","574713","22557","PLASTERS IN TIN VINTAGE PAISLEY",12,2011-11-06 14:26:00,1.65,12628,"Germany"
"8093","574713","22551","PLASTERS IN TIN SPACEBOY",12,2011-11-06 14:26:00,1.65,12628,"Germany"
"8094","574713","POST","POSTAGE",1,2011-11-06 14:26:00,18,12628,"Germany"
"8095","574869","22594","CHRISTMAS GINGHAM TREE",12,2011-11-07 12:44:00,0.85,12708,"Germany"
"8096","574869","23215","JINGLE BELL HEART ANTIQUE SILVER",12,2011-11-07 12:44:00,2.08,12708,"Germany"
"8097","574869","23317","BLUE REFECTORY CLOCK",2,2011-11-07 12:44:00,9.95,12708,"Germany"
"8098","574869","21668","RED STRIPE CERAMIC DRAWER KNOB",12,2011-11-07 12:44:00,1.45,12708,"Germany"
"8099","574869","21671","RED SPOT CERAMIC DRAWER KNOB",12,2011-11-07 12:44:00,1.45,12708,"Germany"
"8100","574869","21672","WHITE SPOT RED CERAMIC DRAWER KNOB",24,2011-11-07 12:44:00,1.45,12708,"Germany"
"8101","574869","22629","SPACEBOY LUNCH BOX",12,2011-11-07 12:44:00,1.95,12708,"Germany"
"8102","574869","23031","DRAWER KNOB CRACKLE GLAZE PINK",6,2011-11-07 12:44:00,1.65,12708,"Germany"
"8103","574869","22467","GUMBALL COAT RACK",6,2011-11-07 12:44:00,2.55,12708,"Germany"
"8104","574869","23148","MINIATURE ANTIQUE ROSE HOOK IVORY",12,2011-11-07 12:44:00,0.83,12708,"Germany"
"8105","574869","22892","SET OF SALT AND PEPPER TOADSTOOLS",12,2011-11-07 12:44:00,1.25,12708,"Germany"
"8106","574869","22326","ROUND SNACK BOXES SET OF4 WOODLAND",6,2011-11-07 12:44:00,2.95,12708,"Germany"
"8107","574869","21484","CHICK GREY HOT WATER BOTTLE",4,2011-11-07 12:44:00,4.25,12708,"Germany"
"8108","574869","21485","RETROSPOT HEART HOT WATER BOTTLE",3,2011-11-07 12:44:00,4.95,12708,"Germany"
"8109","574869","22727","ALARM CLOCK BAKELIKE RED",4,2011-11-07 12:44:00,3.75,12708,"Germany"
"8110","574869","POST","POSTAGE",1,2011-11-07 12:44:00,18,12708,"Germany"
"8111","574885","23473","WOODLAND SMALL RED FELT HEART",12,2011-11-07 14:01:00,0.83,12472,"Germany"
"8112","574885","23476","WOODLAND LARGE RED FELT HEART",12,2011-11-07 14:01:00,1.25,12472,"Germany"
"8113","574885","23480","MINI LIGHTS WOODLAND MUSHROOMS",8,2011-11-07 14:01:00,3.75,12472,"Germany"
"8114","574885","23569","TRADTIONAL ALPHABET STAMP SET",8,2011-11-07 14:01:00,4.95,12472,"Germany"
"8115","574885","23571","TRADITIONAL NAUGHTS & CROSSES",12,2011-11-07 14:01:00,1.65,12472,"Germany"
"8116","574885","23570","TRADITIONAL PICK UP STICKS GAME",12,2011-11-07 14:01:00,1.25,12472,"Germany"
"8117","574885","23084","RABBIT NIGHT LIGHT",48,2011-11-07 14:01:00,1.79,12472,"Germany"
"8118","574885","21914","BLUE HARMONICA IN BOX",12,2011-11-07 14:01:00,1.25,12472,"Germany"
"8119","574885","22554","PLASTERS IN TIN WOODLAND ANIMALS",12,2011-11-07 14:01:00,1.65,12472,"Germany"
"8120","574885","POST","POSTAGE",1,2011-11-07 14:01:00,18,12472,"Germany"
"8121","C575064","23494","VINTAGE DOILY DELUXE SEWING KIT",-1,2011-11-08 12:39:00,5.95,12472,"Germany"
"8122","C575064","22467","GUMBALL COAT RACK",-8,2011-11-08 12:39:00,2.55,12472,"Germany"
"8123","C575064","22212","FOUR HOOK  WHITE LOVEBIRDS",-1,2011-11-08 12:39:00,2.1,12472,"Germany"
"8124","C575064","21669","BLUE STRIPE CERAMIC DRAWER KNOB",-1,2011-11-08 12:39:00,1.45,12472,"Germany"
"8125","C575064","20749","ASSORTED COLOUR MINI CASES",-1,2011-11-08 12:39:00,7.95,12472,"Germany"
"8126","C575064","20712","JUMBO BAG WOODLAND ANIMALS",-2,2011-11-08 12:39:00,2.08,12472,"Germany"
"8127","C575082","21843","RED RETROSPOT CAKE STAND",-4,2011-11-08 13:30:00,10.95,12613,"Germany"
"8128","C575082","22720","SET OF 3 CAKE TINS PANTRY DESIGN",-1,2011-11-08 13:30:00,4.95,12613,"Germany"
"8129","C575082","23243","SET OF TEA COFFEE SUGAR TINS PANTRY",-1,2011-11-08 13:30:00,4.95,12613,"Germany"
"8130","C575082","23245","SET OF 3 REGENCY CAKE TINS",-2,2011-11-08 13:30:00,4.95,12613,"Germany"
"8131","C575082","79191C","RETRO PLASTIC ELEPHANT TRAY",-12,2011-11-08 13:30:00,0.85,12613,"Germany"
"8132","C575082","22352","LUNCH BOX WITH CUTLERY RETROSPOT",-1,2011-11-08 13:30:00,2.55,12613,"Germany"
"8133","C575082","22326","ROUND SNACK BOXES SET OF4 WOODLAND",-3,2011-11-08 13:30:00,2.95,12613,"Germany"
"8134","C575082","22978","PANTRY ROLLING PIN",-6,2011-11-08 13:30:00,3.75,12613,"Germany"
"8135","C575082","22558","CLOTHES PEGS RETROSPOT PACK 24",-6,2011-11-08 13:30:00,1.65,12613,"Germany"
"8136","C575082","22492","MINI PAINT SET VINTAGE",-12,2011-11-08 13:30:00,0.65,12613,"Germany"
"8137","C575150","23368","SET 12 COLOUR PENCILS DOLLY GIRL",-3,2011-11-08 16:05:00,0.65,12471,"Germany"
"8138","C575150","23347","I LOVE LONDON BEAKER",-12,2011-11-08 16:05:00,1.25,12471,"Germany"
"8139","C575150","23291","DOLLY GIRL CHILDRENS CUP",-1,2011-11-08 16:05:00,1.25,12471,"Germany"
"8140","C575150","23289","DOLLY GIRL CHILDRENS BOWL",-1,2011-11-08 16:05:00,1.25,12471,"Germany"
"8141","C575150","23245","SET OF 3 REGENCY CAKE TINS",-6,2011-11-08 16:05:00,4.15,12471,"Germany"
"8142","C575150","23240","SET OF 4 KNICK KNACK TINS DOILY",-3,2011-11-08 16:05:00,4.15,12471,"Germany"
"8143","C575150","23198","PANTRY MAGNETIC  SHOPPING LIST",-9,2011-11-08 16:05:00,1.45,12471,"Germany"
"8144","C575223","22973","CHILDREN'S CIRCUS PARADE MUG",-1,2011-11-09 11:33:00,1.65,12472,"Germany"
"8145","575352","22236","CAKE STAND 3 TIER MAGIC GARDEN",12,2011-11-09 14:56:00,10.95,12504,"Germany"
"8146","575352","22776","SWEETHEART 3 TIER CAKE STAND",12,2011-11-09 14:56:00,8.5,12504,"Germany"
"8147","575352","22220","CAKE STAND LOVEBIRD 2 TIER WHITE",12,2011-11-09 14:56:00,8.5,12504,"Germany"
"8148","575352","21124","SET/10 BLUE POLKADOT PARTY CANDLES",24,2011-11-09 14:56:00,1.25,12504,"Germany"
"8149","575352","21122","SET/10 PINK POLKADOT PARTY CANDLES",24,2011-11-09 14:56:00,1.25,12504,"Germany"
"8150","575352","POST","POSTAGE",3,2011-11-09 14:56:00,18,12504,"Germany"
"8151","575498","POST","POSTAGE",1,2011-11-10 09:52:00,18,12708,"Germany"
"8152","575498","47559B","TEA TIME OVEN GLOVE",12,2011-11-10 09:52:00,1.25,12708,"Germany"
"8153","C575592","22080","RIBBON REEL POLKADOTS",-10,2011-11-10 12:10:00,1.65,12619,"Germany"
"8154","C575592","22079","RIBBON REEL HEARTS DESIGN",-10,2011-11-10 12:10:00,1.65,12619,"Germany"
"8155","575632","M","Manual",1,2011-11-10 13:44:00,40.46,12473,"Germany"
"8156","575632","M","Manual",1,2011-11-10 13:44:00,424.06,12473,"Germany"
"8157","575632","M","Manual",1,2011-11-10 13:44:00,549.34,12473,"Germany"
"8158","C575635","M","Manual",-1,2011-11-10 13:45:00,424.06,12473,"Germany"
"8159","C575635","M","Manual",-1,2011-11-10 13:45:00,549.34,12473,"Germany"
"8160","575636","M","Manual",1,2011-11-10 13:46:00,40.46,12473,"Germany"
"8161","C575638","M","Manual",-1,2011-11-10 13:48:00,40.46,12473,"Germany"
"8162","575713","20712","JUMBO BAG WOODLAND ANIMALS",10,2011-11-10 17:49:00,2.08,13817,"Germany"
"8163","575713","22331","WOODLAND PARTY BAG + STICKER SET",8,2011-11-10 17:49:00,1.65,13817,"Germany"
"8164","575713","22333","RETROSPOT PARTY BAG + STICKER SET",8,2011-11-10 17:49:00,1.65,13817,"Germany"
"8165","575713","21428","SET3 BOOK BOX GREEN GINGHAM FLOWER",4,2011-11-10 17:49:00,4.25,13817,"Germany"
"8166","575713","21430","SET/3 RED GINGHAM ROSE STORAGE BOX",4,2011-11-10 17:49:00,3.75,13817,"Germany"
"8167","575713","22736","RIBBON REEL MAKING SNOWMEN",10,2011-11-10 17:49:00,1.65,13817,"Germany"
"8168","575713","21880","RED RETROSPOT TAPE",24,2011-11-10 17:49:00,0.65,13817,"Germany"
"8169","575713","22556","PLASTERS IN TIN CIRCUS PARADE",12,2011-11-10 17:49:00,1.65,13817,"Germany"
"8170","575713","22555","PLASTERS IN TIN STRONGMAN",12,2011-11-10 17:49:00,1.65,13817,"Germany"
"8171","575713","22551","PLASTERS IN TIN SPACEBOY",12,2011-11-10 17:49:00,1.65,13817,"Germany"
